user_id,item_id,surface,clicked,purchased,seconds_watched,position,hour_of_day,device_type
user_0008,item_0109,search,0,0,212,6,11,web
user_0137,item_0543,home,1,0,144,10,5,android
user_0027,item_0378,search,0,0,142,20,12,android
user_0117,item_0260,search,0,0,59,9,22,web
user_0142,item_0098,home,0,0,152,20,9,android
user_0019,item_0411,search,1,0,18,5,23,android
user_0005,item_0650,related_items,0,0,23,20,1,android
user_0203,item_0538,home,0,0,72,5,12,ios
user_0019,item_0239,related_items,0,0,30,17,4,android
user_0132,item_0391,home,1,0,73,5,4,web
user_0170,item_0659,search,0,0,237,6,22,ios
user_0081,item_0976,related_items,0,0,70,5,7,web
user_0235,item_0685,home,0,0,206,6,14,ios
user_0185,item_0177,related_items,0,0,133,18,22,web
user_0166,item_0599,search,1,0,227,3,19,ios
user_0192,item_0135,search,1,0,183,13,22,ios
user_0243,item_0791,home,0,0,111,7,3,web
user_0081,item_0134,related_items,0,0,230,2,12,ios
user_0109,item_0551,search,0,0,136,14,19,android
user_0085,item_0372,search,1,0,239,18,1,web
user_0231,item_0679,related_items,0,0,238,11,12,ios
user_0180,item_0258,related_items,1,0,14,3,18,android
user_0195,item_0115,home,0,0,158,19,0,android
user_0116,item_0331,search,0,0,39,11,3,android
user_0132,item_0943,home,1,0,86,10,8,android
user_0092,item_0984,related_items,0,0,184,10,12,ios
user_0034,item_0574,search,0,0,159,6,10,android
user_0079,item_0273,related_items,0,0,196,7,13,android
user_0199,item_0739,related_items,1,0,138,17,21,web
user_0237,item_0766,search,0,0,174,20,0,android
user_0200,item_0636,home,1,0,162,6,3,web
user_0224,item_0575,related_items,0,0,194,20,2,web
user_0199,item_0660,home,1,0,90,10,11,android
user_0195,item_0230,search,1,0,112,2,20,android
user_0153,item_0301,home,0,0,60,19,3,web
user_0033,item_0439,related_items,0,0,143,6,6,ios
user_0129,item_0215,search,1,0,191,16,17,ios
user_0120,item_0843,related_items,1,0,174,15,8,android
user_0207,item_0867,home,0,0,122,7,23,web
user_0209,item_0438,related_items,1,0,186,13,18,android
user_0182,item_0415,home,1,0,205,18,12,ios
user_0232,item_0369,home,0,0,36,13,23,android
user_0042,item_0239,search,0,0,48,19,12,web
user_0076,item_0364,related_items,0,0,41,17,12,web
user_0096,item_0199,related_items,1,0,137,6,11,android
user_0104,item_0960,search,1,0,152,8,2,ios
user_0231,item_0945,search,0,0,163,16,13,web
user_0194,item_0707,search,0,0,151,3,10,web
user_0201,item_0123,related_items,1,0,139,16,6,ios
user_0181,item_0720,home,1,0,105,15,8,web
user_0153,item_0429,related_items,0,0,41,18,23,android
user_0179,item_0151,related_items,0,0,9,7,8,ios
user_0240,item_0976,search,0,0,227,7,7,ios
user_0213,item_0788,search,0,0,165,11,3,ios
user_0138,item_0001,related_items,0,0,100,3,8,android
user_0143,item_0470,home,0,0,142,12,18,ios
user_0150,item_0879,related_items,0,0,53,6,18,ios
user_0004,item_0768,search,0,0,137,3,12,web
user_0086,item_0896,search,1,0,93,15,23,android
user_0057,item_0343,related_items,1,0,80,4,23,web
user_0014,item_0477,home,0,0,166,11,15,web
user_0183,item_0111,home,0,0,58,5,23,web
user_0163,item_0065,home,0,0,102,1,20,ios
user_0058,item_0847,search,1,0,57,6,17,ios
user_0191,item_0489,related_items,1,1,49,19,13,ios
user_0075,item_0515,related_items,0,0,216,1,11,ios
user_0107,item_0919,home,0,0,74,19,17,ios
user_0161,item_0190,related_items,0,0,56,16,6,web
user_0025,item_0803,home,1,0,144,12,19,android
user_0134,item_0995,home,1,0,97,16,7,android
user_0109,item_0662,search,0,0,51,15,3,ios
user_0206,item_0325,related_items,0,0,219,1,10,web
user_0109,item_0132,home,1,0,138,13,4,android
user_0190,item_0371,home,0,0,166,14,4,ios
user_0002,item_0752,search,0,0,26,2,2,android
user_0071,item_0318,home,0,0,138,10,19,android
user_0182,item_0757,search,0,0,174,9,2,web
user_0225,item_0680,related_items,0,0,38,3,2,ios
user_0070,item_0861,search,0,0,26,9,3,web
user_0020,item_0848,search,0,0,7,1,7,ios
user_0232,item_0210,search,0,0,159,7,21,android
user_0207,item_0819,home,0,0,197,15,16,android
user_0210,item_0534,home,0,0,228,11,19,ios
user_0132,item_0614,search,0,0,88,4,23,android
user_0215,item_0892,search,0,0,105,6,19,ios
user_0021,item_0037,related_items,0,0,134,11,21,ios
user_0201,item_0546,related_items,1,0,189,1,23,web
user_0062,item_0264,search,0,0,146,5,2,android
user_0075,item_0316,related_items,0,0,96,18,17,ios
user_0223,item_0514,home,1,1,23,16,17,android
user_0219,item_0750,home,0,0,70,3,21,ios
user_0232,item_0788,related_items,0,0,120,2,23,ios
user_0217,item_0085,home,1,1,202,16,17,web
user_0207,item_0139,related_items,0,0,107,18,2,android
user_0081,item_0156,related_items,0,0,185,7,15,ios
user_0102,item_0873,related_items,1,1,122,11,5,web
user_0195,item_0063,home,1,1,148,2,22,ios
user_0056,item_0418,related_items,0,0,222,5,12,android
user_0233,item_0081,search,0,0,38,12,1,android
user_0132,item_0716,search,1,0,5,3,20,ios
user_0008,item_0941,home,0,0,102,8,0,ios
user_0202,item_0579,search,0,0,19,11,13,android
user_0114,item_0808,related_items,1,0,31,19,20,web
user_0122,item_0461,home,0,0,25,13,6,web
user_0067,item_0059,related_items,0,0,190,14,14,ios
user_0033,item_0293,home,1,0,153,14,0,web
user_0112,item_0938,search,0,0,209,6,18,web
user_0241,item_0906,search,0,0,160,17,14,android
user_0171,item_0739,home,1,0,81,16,11,ios
user_0097,item_0337,related_items,0,0,91,9,7,android
user_0071,item_0330,home,1,0,31,13,21,ios
user_0049,item_0839,related_items,1,0,202,6,19,ios
user_0217,item_0691,search,0,0,203,17,10,web
user_0171,item_0655,search,0,0,165,18,13,android
user_0207,item_0398,related_items,0,0,190,20,7,android
user_0018,item_0166,search,0,0,75,14,9,android
user_0089,item_0080,related_items,1,0,136,14,14,ios
user_0170,item_0184,home,0,0,113,1,5,web
user_0200,item_0270,search,1,1,94,2,4,web
user_0156,item_0128,related_items,1,0,15,16,21,web
user_0110,item_0281,related_items,1,1,167,17,19,ios
user_0090,item_0263,related_items,0,0,45,5,19,android
user_0005,item_0379,related_items,0,0,86,10,0,ios
user_0217,item_0519,related_items,0,0,16,20,0,ios
user_0158,item_0230,related_items,1,0,46,6,10,ios
user_0207,item_0241,related_items,0,0,172,1,19,ios
user_0026,item_0281,home,1,0,22,7,4,android
user_0235,item_0191,related_items,1,0,79,11,5,ios
user_0201,item_0951,home,1,1,159,13,14,web
user_0044,item_0673,search,0,0,68,7,0,android
user_0035,item_0731,home,0,0,151,2,19,ios
user_0168,item_0919,search,1,0,210,19,4,android
user_0049,item_0258,related_items,0,0,72,17,7,web
user_0076,item_0060,related_items,0,0,121,11,14,android
user_0081,item_0831,search,0,0,211,14,23,android
user_0096,item_0889,home,0,0,12,8,4,android
user_0173,item_0946,related_items,0,0,138,6,21,web
user_0055,item_0603,home,0,0,116,6,7,android
user_0050,item_0112,home,1,1,199,3,16,web
user_0135,item_0322,related_items,0,0,98,5,8,ios
user_0034,item_0029,related_items,0,0,107,11,17,android
user_0061,item_0445,home,0,0,52,7,4,web
user_0203,item_0936,search,1,0,108,1,4,android
user_0058,item_0341,search,1,0,45,20,13,android
user_0092,item_0305,related_items,1,0,57,14,18,android
user_0126,item_0668,home,0,0,188,20,21,android
user_0046,item_0534,home,0,0,53,17,7,ios
user_0213,item_0910,home,0,0,51,13,19,ios
user_0097,item_0828,search,1,1,120,1,12,android
user_0043,item_0794,search,0,0,183,16,10,android
user_0161,item_0499,related_items,0,0,27,20,17,ios
user_0169,item_0500,related_items,0,0,103,18,1,android
user_0233,item_0922,related_items,0,0,145,17,7,ios
user_0179,item_0142,related_items,0,0,177,6,5,android
user_0161,item_0132,related_items,1,0,77,17,16,ios
user_0148,item_0168,related_items,0,0,17,13,16,android
user_0206,item_0542,home,1,0,205,12,17,web
user_0062,item_0337,search,0,0,191,1,15,android
user_0147,item_0544,home,1,0,150,3,16,ios
user_0011,item_0658,related_items,1,1,114,5,18,ios
user_0157,item_0111,search,1,0,29,10,7,android
user_0087,item_0696,related_items,0,0,67,7,5,web
user_0190,item_0687,home,0,0,44,16,2,web
user_0229,item_0572,related_items,1,0,17,16,16,android
user_0003,item_0259,home,0,0,69,19,18,ios
user_0200,item_0411,related_items,1,1,194,6,0,ios
user_0087,item_0986,home,0,0,35,14,2,web
user_0147,item_0048,search,0,0,155,12,0,ios
user_0051,item_0593,search,0,0,163,14,3,android
user_0111,item_0936,home,0,0,232,2,20,web
user_0183,item_0881,search,0,0,31,1,4,ios
user_0151,item_0292,home,0,0,144,7,11,android
user_0126,item_0649,related_items,0,0,167,19,0,android
user_0090,item_0847,related_items,0,0,71,4,11,android
user_0137,item_0997,search,1,0,144,3,12,web
user_0132,item_0467,search,0,0,94,10,20,web
user_0244,item_0518,related_items,0,0,218,16,19,ios
user_0191,item_0644,search,0,0,192,20,3,android
user_0050,item_0501,search,0,0,165,6,4,web
user_0204,item_0682,home,0,0,60,18,18,ios
user_0004,item_0320,search,1,0,214,4,8,android
user_0046,item_0993,home,0,0,73,16,23,web
user_0140,item_0326,search,1,0,29,11,17,android
user_0026,item_0866,search,0,0,44,16,15,android
user_0124,item_0200,home,0,0,54,5,5,web
user_0042,item_0387,home,1,0,9,1,6,ios
user_0170,item_0862,search,1,0,133,13,10,ios
user_0162,item_0801,home,1,0,52,17,9,ios
user_0101,item_0177,related_items,1,0,194,1,9,web
user_0176,item_0318,search,0,0,185,20,18,android
user_0143,item_0801,home,0,0,17,8,19,ios
user_0190,item_0115,related_items,0,0,54,1,6,ios
user_0188,item_0156,home,0,0,211,10,18,ios
user_0201,item_0980,related_items,0,0,119,5,18,android
user_0235,item_0436,home,1,1,86,2,21,ios
user_0007,item_0185,related_items,0,0,145,12,14,web
user_0062,item_0890,search,0,0,212,9,7,android
user_0208,item_0609,search,0,0,232,4,9,ios
user_0126,item_0926,home,0,0,171,18,1,web
user_0024,item_0101,related_items,1,0,92,15,8,ios
user_0020,item_0042,home,0,0,166,19,23,web
user_0123,item_0493,home,1,1,12,1,10,ios
user_0230,item_0014,related_items,0,0,166,11,2,ios
user_0120,item_0364,search,0,0,167,10,5,web
user_0062,item_0533,home,1,0,92,20,21,ios
user_0220,item_0594,search,0,0,9,3,4,web
user_0060,item_0897,related_items,0,0,111,20,20,android
user_0006,item_0451,related_items,0,0,206,4,18,ios
user_0131,item_0560,home,0,0,36,5,6,android
user_0108,item_0106,search,0,0,178,14,11,android
user_0240,item_0280,home,1,0,165,5,23,ios
user_0161,item_0661,related_items,1,0,151,18,13,web
user_0197,item_0595,search,1,0,93,15,21,web
user_0201,item_0369,search,0,0,163,16,19,ios
user_0105,item_0067,search,1,0,179,15,7,ios
user_0228,item_0175,home,0,0,82,14,21,android
user_0103,item_0173,home,0,0,11,1,5,ios
user_0205,item_0491,home,0,0,198,3,22,android
user_0221,item_0268,related_items,0,0,96,18,2,android
user_0031,item_0280,related_items,0,0,225,15,22,ios
user_0058,item_0952,related_items,0,0,239,1,5,android
user_0169,item_0120,home,0,0,47,8,18,web
user_0052,item_0487,related_items,0,0,144,15,0,web
user_0037,item_0803,home,0,0,122,19,19,ios
user_0216,item_0956,home,0,0,203,10,14,android
user_0123,item_0493,home,0,0,194,9,21,ios
user_0222,item_0102,search,1,0,167,2,12,web
user_0038,item_0291,search,0,0,73,3,22,ios
user_0054,item_0683,related_items,1,0,45,7,4,web
user_0037,item_0818,home,1,0,64,20,23,web
user_0029,item_0953,related_items,1,0,129,10,13,web
user_0025,item_0920,related_items,0,0,65,20,6,android
user_0015,item_0716,home,0,0,142,17,10,ios
user_0124,item_0145,home,0,0,201,13,18,ios
user_0166,item_0572,search,1,0,9,19,7,web
user_0112,item_0902,search,0,0,86,15,13,ios
user_0154,item_0390,related_items,1,1,72,1,14,web
user_0082,item_0391,home,1,1,190,8,2,ios
user_0055,item_0379,search,0,0,126,16,22,ios
user_0153,item_0680,search,0,0,57,12,18,ios
user_0119,item_0171,home,0,0,62,4,13,android
user_0239,item_0101,related_items,0,0,39,5,4,android
user_0057,item_0723,home,0,0,185,11,6,web
user_0061,item_0718,search,0,0,94,18,15,web
user_0031,item_0536,search,0,0,234,12,3,ios
user_0088,item_0511,home,0,0,26,10,17,web
user_0001,item_0372,home,0,0,166,10,16,android
user_0031,item_0385,related_items,0,0,22,14,16,android
user_0227,item_0226,search,1,1,81,8,19,android
user_0151,item_0357,related_items,0,0,61,11,12,ios
user_0045,item_0391,search,1,0,112,19,5,ios
user_0167,item_0206,related_items,1,0,138,1,0,android
user_0220,item_0157,related_items,0,0,123,11,18,android
user_0191,item_0898,related_items,0,0,7,1,2,android
user_0103,item_0855,search,0,0,103,3,3,web
user_0224,item_0351,related_items,0,0,228,12,3,web
user_0182,item_0321,related_items,0,0,179,1,9,ios
user_0217,item_0203,related_items,1,0,70,11,12,ios
user_0207,item_0337,search,0,0,171,1,12,web
user_0104,item_0520,search,0,0,164,14,14,web
user_0082,item_0003,related_items,0,0,78,10,18,web
user_0162,item_0947,home,1,0,28,20,14,android
user_0022,item_0838,home,0,0,11,4,5,android
user_0007,item_0835,home,0,0,29,2,13,ios
user_0025,item_0217,related_items,1,0,87,16,14,android
user_0077,item_0826,search,0,0,107,6,19,android
user_0166,item_0658,home,0,0,229,13,8,ios
user_0014,item_0748,home,1,0,227,18,5,android
user_0037,item_0108,related_items,0,0,166,15,8,android
user_0126,item_0567,related_items,0,0,179,12,0,web
user_0212,item_0022,home,0,0,127,15,19,web
user_0215,item_0711,search,0,0,22,13,14,ios
user_0013,item_0737,search,0,0,223,20,17,web
user_0052,item_0241,search,1,0,105,7,4,android
user_0130,item_0570,search,1,0,88,14,6,ios
user_0018,item_0954,related_items,1,0,207,16,1,web
user_0206,item_0005,related_items,0,0,116,4,19,ios
user_0061,item_0881,related_items,0,0,234,12,11,android
user_0134,item_0891,related_items,1,0,83,5,11,android
user_0010,item_0862,related_items,0,0,66,19,4,android
user_0058,item_0921,home,1,0,218,12,10,ios
user_0027,item_0718,search,0,0,133,8,6,android
user_0218,item_0451,search,1,0,10,8,18,ios
user_0097,item_0321,home,0,0,39,4,9,ios
user_0038,item_0878,related_items,0,0,18,16,20,android
user_0075,item_0038,related_items,0,0,23,10,2,android
user_0131,item_0111,home,0,0,20,7,17,android
user_0197,item_0419,search,0,0,113,10,23,ios
user_0074,item_0643,home,1,1,59,7,19,web
user_0203,item_0995,search,0,0,85,20,3,ios
user_0047,item_0019,search,0,0,233,3,7,ios
user_0242,item_0654,related_items,0,0,150,7,14,web
user_0013,item_0682,home,0,0,63,11,15,android
user_0036,item_0489,related_items,0,0,216,17,6,web
user_0065,item_0133,home,0,0,178,9,18,web
user_0178,item_0900,home,0,0,18,16,17,web
user_0185,item_0229,home,0,0,127,11,16,web
user_0131,item_0735,home,1,0,45,8,22,android
user_0170,item_0606,search,0,0,81,13,10,web
user_0094,item_0853,related_items,1,0,200,5,19,android
user_0004,item_0363,search,0,0,213,6,17,android
user_0166,item_0881,home,0,0,155,2,6,android
user_0145,item_0947,related_items,0,0,206,3,23,android
user_0082,item_0255,home,1,0,142,6,9,android
user_0015,item_0835,home,0,0,160,17,2,web
user_0153,item_0257,related_items,1,1,85,10,23,android
user_0191,item_0045,home,0,0,34,20,0,ios
user_0050,item_0938,search,1,0,16,5,1,android
user_0024,item_0465,home,0,0,19,3,3,web
user_0094,item_0284,search,0,0,11,7,9,android
user_0087,item_0295,related_items,1,0,114,16,7,android
user_0038,item_0392,home,0,0,177,11,4,web
user_0184,item_0272,search,1,0,16,9,7,ios
user_0014,item_0641,home,0,0,236,15,13,web
user_0158,item_0220,home,0,0,206,2,0,web
user_0195,item_0693,related_items,0,0,24,16,10,android
user_0228,item_0604,related_items,1,0,226,4,17,ios
user_0206,item_0441,related_items,0,0,79,10,8,android
user_0198,item_0647,home,0,0,69,12,2,android
user_0046,item_0056,home,0,0,163,19,6,web
user_0040,item_0752,home,0,0,236,19,20,ios
user_0096,item_0196,home,1,0,194,1,1,android
user_0047,item_0043,search,1,0,92,9,6,android
user_0051,item_0839,home,0,0,206,20,14,web
user_0185,item_0147,search,0,0,168,6,13,android
user_0229,item_0389,search,0,0,224,9,12,ios
user_0029,item_0502,search,1,0,206,13,13,android
user_0034,item_0887,search,1,0,87,12,0,web
user_0062,item_0876,related_items,0,0,59,2,3,ios
user_0196,item_0539,home,0,0,211,13,14,ios
user_0184,item_0248,home,1,0,82,12,17,ios
user_0045,item_0938,search,0,0,58,16,1,android
user_0031,item_0638,search,0,0,233,9,3,web
user_0196,item_0426,home,1,0,50,18,20,ios
user_0130,item_0103,home,0,0,133,17,21,web
user_0215,item_0577,home,1,0,113,15,22,android
user_0183,item_0572,related_items,0,0,59,17,22,web
user_0192,item_0593,search,1,1,202,6,13,web
user_0132,item_0797,home,1,0,214,19,15,android
user_0178,item_0630,home,0,0,66,3,4,android
user_0132,item_0244,search,1,0,211,6,4,ios
user_0033,item_0605,search,1,0,50,12,19,android
user_0116,item_0717,home,1,1,174,5,6,web
user_0076,item_0389,search,0,0,217,4,3,ios
user_0058,item_0240,home,0,0,235,9,10,web
user_0201,item_0230,search,1,0,206,9,3,ios
user_0057,item_0777,related_items,0,0,10,11,1,web
user_0189,item_0665,related_items,1,0,13,15,14,android
user_0014,item_0457,home,0,0,137,10,12,android
user_0025,item_0069,home,0,0,110,1,17,web
user_0166,item_0271,related_items,0,0,224,10,11,web
user_0017,item_0010,search,0,0,73,20,21,android
user_0125,item_0815,search,1,0,35,1,23,android
user_0102,item_0925,search,1,0,45,10,2,android
user_0004,item_0576,home,1,0,71,2,14,ios
user_0018,item_0221,home,1,0,34,1,2,ios
user_0202,item_0274,related_items,0,0,65,13,23,ios
user_0005,item_0852,related_items,0,0,157,20,23,android
user_0224,item_0587,related_items,0,0,42,1,8,web
user_0020,item_0287,search,0,0,89,10,18,web
user_0195,item_0606,search,1,1,17,1,23,android
user_0168,item_0144,search,0,0,218,4,7,ios
user_0201,item_0906,related_items,0,0,22,12,1,ios
user_0053,item_0851,home,0,0,196,5,0,web
user_0188,item_0510,home,0,0,216,10,3,ios
user_0137,item_0165,home,0,0,223,2,16,web
user_0226,item_0670,home,0,0,24,3,21,android
user_0224,item_0787,home,1,0,84,20,6,ios
user_0171,item_0647,related_items,1,1,167,1,3,ios
user_0184,item_0191,related_items,0,0,151,5,0,web
user_0212,item_0530,search,1,0,51,7,11,ios
user_0183,item_0683,home,0,0,10,9,23,ios
user_0180,item_0892,related_items,1,0,71,5,3,android
user_0030,item_0279,related_items,0,0,80,20,0,ios
user_0197,item_0687,home,1,0,206,7,1,android
user_0002,item_0094,search,0,0,179,1,0,ios
user_0005,item_0619,home,0,0,118,5,0,android
user_0000,item_0647,home,0,0,115,12,23,ios
user_0145,item_0909,home,0,0,118,15,20,ios
user_0119,item_0338,search,0,0,212,14,11,android
user_0090,item_0957,related_items,0,0,65,11,18,ios
user_0001,item_0521,related_items,1,0,162,14,10,android
user_0214,item_0134,home,1,0,236,1,14,web
user_0249,item_0714,search,0,0,136,17,16,web
user_0153,item_0584,search,0,0,175,6,20,web
user_0121,item_0202,home,0,0,95,14,21,android
user_0153,item_0902,home,0,0,134,15,6,ios
user_0202,item_0710,home,0,0,129,17,15,web
user_0137,item_0650,home,1,0,31,9,19,ios
user_0210,item_0305,home,0,0,104,9,11,ios
user_0242,item_0157,search,1,0,203,15,5,android
user_0179,item_0208,related_items,0,0,228,4,22,ios
user_0154,item_0899,related_items,1,0,66,3,22,android
user_0063,item_0253,search,1,0,98,16,0,android
user_0090,item_0730,search,0,0,134,12,18,ios
user_0216,item_0787,home,0,0,68,8,4,android
user_0031,item_0906,home,0,0,158,9,19,ios
user_0125,item_0237,search,0,0,186,19,5,android
user_0132,item_0530,search,0,0,233,10,8,android
user_0240,item_0309,search,0,0,138,7,1,ios
user_0053,item_0852,home,1,0,226,16,9,ios
user_0170,item_0898,home,1,0,228,1,22,web
